"tmp1.hourly.time"	"ciel"	"precipitation"	"temperature"	"date"	"jour"	"mday"	"mois"	"heure"	"time"
"509"	2017-02-22 04:00:00	"Couvert"	0	10.54	2017-02-22	"mercredi"	22	"02"	4	"00:00"
"510"	2017-02-22 05:00:00	"Couvert"	0	10.62	2017-02-22	"mercredi"	22	"02"	5	"00:00"
"511"	2017-02-22 06:00:00	"Couvert"	0	10.62	2017-02-22	"mercredi"	22	"02"	6	"00:00"
"512"	2017-02-22 07:00:00	"Couvert"	0	10.36	2017-02-22	"mercredi"	22	"02"	7	"00:00"
"513"	2017-02-22 08:00:00	"Couvert"	0	10.18	2017-02-22	"mercredi"	22	"02"	8	"00:00"
"514"	2017-02-22 09:00:00	"Couvert"	0	10.2	2017-02-22	"mercredi"	22	"02"	9	"00:00"
"515"	2017-02-22 10:00:00	"Couvert"	0	10.32	2017-02-22	"mercredi"	22	"02"	10	"00:00"
"516"	2017-02-22 11:00:00	"Couvert"	0	10.59	2017-02-22	"mercredi"	22	"02"	11	"00:00"
"517"	2017-02-22 12:00:00	"Couvert"	0	11.06	2017-02-22	"mercredi"	22	"02"	12	"00:00"
"518"	2017-02-22 13:00:00	"Couvert"	0	11.59	2017-02-22	"mercredi"	22	"02"	13	"00:00"
"519"	2017-02-22 14:00:00	"Couvert"	0	11.91	2017-02-22	"mercredi"	22	"02"	14	"00:00"
"520"	2017-02-22 15:00:00	"Couvert"	0	11.9	2017-02-22	"mercredi"	22	"02"	15	"00:00"
"521"	2017-02-22 16:00:00	"Couvert"	0	11.87	2017-02-22	"mercredi"	22	"02"	16	"00:00"
"522"	2017-02-22 17:00:00	"Couvert"	0	11.74	2017-02-22	"mercredi"	22	"02"	17	"00:00"
"523"	2017-02-22 18:00:00	"Couvert"	0	11.32	2017-02-22	"mercredi"	22	"02"	18	"00:00"
"524"	2017-02-22 19:00:00	"Couvert"	0	11.19	2017-02-22	"mercredi"	22	"02"	19	"00:00"
"525"	2017-02-22 20:00:00	"Couvert"	0	10.95	2017-02-22	"mercredi"	22	"02"	20	"00:00"
"526"	2017-02-22 21:00:00	"Couvert"	0	10.88	2017-02-22	"mercredi"	22	"02"	21	"00:00"
"527"	2017-02-22 22:00:00	"Couvert"	0	10.59	2017-02-22	"mercredi"	22	"02"	22	"00:00"
"528"	2017-02-22 23:00:00	"Couvert"	0	10.28	2017-02-22	"mercredi"	22	"02"	23	"00:00"
"529"	2017-02-23 00:00:00	"Couvert"	0	10.17	2017-02-23	"jeudi"	23	"02"	0	"00:00"
"530"	2017-02-23 01:00:00	"Couvert"	0	10.06	2017-02-23	"jeudi"	23	"02"	1	"00:00"
"531"	2017-02-23 02:00:00	"Couvert"	0	10	2017-02-23	"jeudi"	23	"02"	2	"00:00"
"532"	2017-02-23 03:00:00	"Couvert"	0	9.54	2017-02-23	"jeudi"	23	"02"	3	"00:00"
"533"	2017-02-23 04:00:00	"Couvert"	0	9.27	2017-02-23	"jeudi"	23	"02"	4	"00:00"
"534"	2017-02-23 05:00:00	"Couvert"	0	8.96	2017-02-23	"jeudi"	23	"02"	5	"00:00"
"535"	2017-02-23 06:00:00	"Couvert"	0	8.96	2017-02-23	"jeudi"	23	"02"	6	"00:00"
"536"	2017-02-23 07:00:00	"Couvert"	0	8.65	2017-02-23	"jeudi"	23	"02"	7	"00:00"
"537"	2017-02-23 08:00:00	"Couvert"	0	8.77	2017-02-23	"jeudi"	23	"02"	8	"00:00"
"538"	2017-02-23 09:00:00	"Couvert"	0	9.03	2017-02-23	"jeudi"	23	"02"	9	"00:00"
"539"	2017-02-23 10:00:00	"Couvert"	0	9.42	2017-02-23	"jeudi"	23	"02"	10	"00:00"
"540"	2017-02-23 11:00:00	"Couvert"	0	9.98	2017-02-23	"jeudi"	23	"02"	11	"00:00"
"541"	2017-02-23 12:00:00	"Couvert"	0	10.5	2017-02-23	"jeudi"	23	"02"	12	"00:00"
"542"	2017-02-23 13:00:00	"Couvert"	0	10.52	2017-02-23	"jeudi"	23	"02"	13	"00:00"
"543"	2017-02-23 14:00:00	"Couvert"	0.0457	11.07	2017-02-23	"jeudi"	23	"02"	14	"00:00"
"544"	2017-02-23 15:00:00	"Bruine"	0.1702	10.87	2017-02-23	"jeudi"	23	"02"	15	"00:00"
"545"	2017-02-23 16:00:00	"Vent Faible et Nuageux"	0	12.06	2017-02-23	"jeudi"	23	"02"	16	"00:00"
"546"	2017-02-23 17:00:00	"Nuageux"	0	11.42	2017-02-23	"jeudi"	23	"02"	17	"00:00"
"547"	2017-02-23 18:00:00	"Nuageux"	0	10.29	2017-02-23	"jeudi"	23	"02"	18	"00:00"
"548"	2017-02-23 19:00:00	"Nuageux"	0	9.43	2017-02-23	"jeudi"	23	"02"	19	"00:00"
"549"	2017-02-23 20:00:00	"Nuageux"	0	8.7	2017-02-23	"jeudi"	23	"02"	20	"00:00"
"550"	2017-02-23 21:00:00	"Nuageux"	0.0254	8.13	2017-02-23	"jeudi"	23	"02"	21	"00:00"
"551"	2017-02-23 22:00:00	"Nuageux"	0	8.02	2017-02-23	"jeudi"	23	"02"	22	"00:00"
"552"	2017-02-23 23:00:00	"Nuageux"	0	7.61	2017-02-23	"jeudi"	23	"02"	23	"00:00"
"553"	2017-02-24 00:00:00	"Nuageux"	0	7.56	2017-02-24	"vendredi"	24	"02"	0	"00:00"
"554"	2017-02-24 01:00:00	"Nuageux"	0	7.16	2017-02-24	"vendredi"	24	"02"	1	"00:00"
"555"	2017-02-24 02:00:00	"Nuageux"	0	6.57	2017-02-24	"vendredi"	24	"02"	2	"00:00"
"556"	2017-02-24 03:00:00	"Nuageux"	0	6.04	2017-02-24	"vendredi"	24	"02"	3	"00:00"
"557"	2017-02-24 04:00:00	"Nuageux"	0	5.65	2017-02-24	"vendredi"	24	"02"	4	"00:00"
"558"	2017-02-24 05:00:00	"Nuages Épars"	0	5.14	2017-02-24	"vendredi"	24	"02"	5	"00:00"
"559"	2017-02-24 06:00:00	"Nuageux"	0	4.73	2017-02-24	"vendredi"	24	"02"	6	"00:00"
"560"	2017-02-24 07:00:00	"Nuageux"	0	4.36	2017-02-24	"vendredi"	24	"02"	7	"00:00"
"561"	2017-02-24 08:00:00	"Nuages Épars"	0	4.51	2017-02-24	"vendredi"	24	"02"	8	"00:00"
"562"	2017-02-24 09:00:00	"Nuageux"	0	5.66	2017-02-24	"vendredi"	24	"02"	9	"00:00"
"563"	2017-02-24 10:00:00	"Nuageux"	0	6.58	2017-02-24	"vendredi"	24	"02"	10	"00:00"
"564"	2017-02-24 11:00:00	"Nuageux"	0	7.54	2017-02-24	"vendredi"	24	"02"	11	"00:00"
"565"	2017-02-24 12:00:00	"Nuageux"	0	7.41	2017-02-24	"vendredi"	24	"02"	12	"00:00"
"566"	2017-02-24 13:00:00	"Nuageux"	0	7.74	2017-02-24	"vendredi"	24	"02"	13	"00:00"
"567"	2017-02-24 14:00:00	"Nuageux"	0.0356	8.34	2017-02-24	"vendredi"	24	"02"	14	"00:00"
"568"	2017-02-24 15:00:00	"Nuageux"	0	8.09	2017-02-24	"vendredi"	24	"02"	15	"00:00"
"569"	2017-02-24 16:00:00	"Nuages Épars"	0	8.28	2017-02-24	"vendredi"	24	"02"	16	"00:00"
"570"	2017-02-24 17:00:00	"Nuages Épars"	0	8.22	2017-02-24	"vendredi"	24	"02"	17	"00:00"
"571"	2017-02-24 18:00:00	"Nuages Épars"	0	7.13	2017-02-24	"vendredi"	24	"02"	18	"00:00"
"572"	2017-02-24 19:00:00	"Nuages Épars"	0	5.93	2017-02-24	"vendredi"	24	"02"	19	"00:00"
"573"	2017-02-24 20:00:00	"Nuages Épars"	0	4.71	2017-02-24	"vendredi"	24	"02"	20	"00:00"
"574"	2017-02-24 21:00:00	"Nuages Épars"	0	3.78	2017-02-24	"vendredi"	24	"02"	21	"00:00"
"575"	2017-02-24 22:00:00	"Nuages Épars"	0	2.92	2017-02-24	"vendredi"	24	"02"	22	"00:00"
"576"	2017-02-24 23:00:00	"Nuages Épars"	0	2.08	2017-02-24	"vendredi"	24	"02"	23	"00:00"
"577"	2017-02-25 00:00:00	"Dégagé"	0	1.54	2017-02-25	"samedi"	25	"02"	0	"00:00"
"578"	2017-02-25 01:00:00	"Dégagé"	0	0.86	2017-02-25	"samedi"	25	"02"	1	"00:00"
"579"	2017-02-25 02:00:00	"Dégagé"	0	0.48	2017-02-25	"samedi"	25	"02"	2	"00:00"
"580"	2017-02-25 03:00:00	"Dégagé"	0	-0.11	2017-02-25	"samedi"	25	"02"	3	"00:00"
"581"	2017-02-25 04:00:00	"Nuages Épars"	0	-0.34	2017-02-25	"samedi"	25	"02"	4	"00:00"
"582"	2017-02-25 05:00:00	"Nuages Épars"	0	-0.18	2017-02-25	"samedi"	25	"02"	5	"00:00"
"583"	2017-02-25 06:00:00	"Nuages Épars"	0	0.26	2017-02-25	"samedi"	25	"02"	6	"00:00"
"584"	2017-02-25 07:00:00	"Nuages Épars"	0	0.37	2017-02-25	"samedi"	25	"02"	7	"00:00"
"585"	2017-02-25 08:00:00	"Nuages Épars"	0	1.4	2017-02-25	"samedi"	25	"02"	8	"00:00"
"586"	2017-02-25 09:00:00	"Nuageux"	0	2.87	2017-02-25	"samedi"	25	"02"	9	"00:00"
"587"	2017-02-25 10:00:00	"Nuageux"	0	5.2	2017-02-25	"samedi"	25	"02"	10	"00:00"
"588"	2017-02-25 11:00:00	"Nuageux"	0	7.47	2017-02-25	"samedi"	25	"02"	11	"00:00"
"589"	2017-02-25 12:00:00	"Nuageux"	0	9.18	2017-02-25	"samedi"	25	"02"	12	"00:00"
"590"	2017-02-25 13:00:00	"Nuageux"	0	10.12	2017-02-25	"samedi"	25	"02"	13	"00:00"
"591"	2017-02-25 14:00:00	"Nuageux"	0	11.21	2017-02-25	"samedi"	25	"02"	14	"00:00"
"592"	2017-02-25 15:00:00	"Nuageux"	0	11.38	2017-02-25	"samedi"	25	"02"	15	"00:00"
"593"	2017-02-25 16:00:00	"Nuageux"	0	11.44	2017-02-25	"samedi"	25	"02"	16	"00:00"
"594"	2017-02-25 17:00:00	"Nuageux"	0	10.74	2017-02-25	"samedi"	25	"02"	17	"00:00"
"595"	2017-02-25 18:00:00	"Nuageux"	0	9.89	2017-02-25	"samedi"	25	"02"	18	"00:00"
"596"	2017-02-25 19:00:00	"Nuageux"	0	9.11	2017-02-25	"samedi"	25	"02"	19	"00:00"
"597"	2017-02-25 20:00:00	"Nuageux"	0	8.77	2017-02-25	"samedi"	25	"02"	20	"00:00"
"598"	2017-02-25 21:00:00	"Nuageux"	0	8.13	2017-02-25	"samedi"	25	"02"	21	"00:00"
"599"	2017-02-25 22:00:00	"Nuageux"	0	7.81	2017-02-25	"samedi"	25	"02"	22	"00:00"
"600"	2017-02-25 23:00:00	"Nuageux"	0	7.33	2017-02-25	"samedi"	25	"02"	23	"00:00"
"601"	2017-02-26 00:00:00	"Nuageux"	0	6.82	2017-02-26	"dimanche"	26	"02"	0	"00:00"
"602"	2017-02-26 01:00:00	"Nuageux"	0	6.41	2017-02-26	"dimanche"	26	"02"	1	"00:00"
"603"	2017-02-26 02:00:00	"Nuageux"	0	6.61	2017-02-26	"dimanche"	26	"02"	2	"00:00"
"604"	2017-02-26 03:00:00	"Nuageux"	0	6.54	2017-02-26	"dimanche"	26	"02"	3	"00:00"
"605"	2017-02-26 04:00:00	"Nuageux"	0	6.76	2017-02-26	"dimanche"	26	"02"	4	"00:00"
"606"	2017-02-26 05:00:00	"Nuageux"	0	6.24	2017-02-26	"dimanche"	26	"02"	5	"00:00"
"607"	2017-02-26 06:00:00	"Nuageux"	0	6.06	2017-02-26	"dimanche"	26	"02"	6	"00:00"
"608"	2017-02-26 07:00:00	"Nuageux"	0	6.01	2017-02-26	"dimanche"	26	"02"	7	"00:00"
"609"	2017-02-26 08:00:00	"Couvert"	0	6.74	2017-02-26	"dimanche"	26	"02"	8	"00:00"
"610"	2017-02-26 09:00:00	"Couvert"	0	7.32	2017-02-26	"dimanche"	26	"02"	9	"00:00"
"611"	2017-02-26 10:00:00	"Nuageux"	0	8.28	2017-02-26	"dimanche"	26	"02"	10	"00:00"
"612"	2017-02-26 11:00:00	"Nuageux"	0	9.42	2017-02-26	"dimanche"	26	"02"	11	"00:00"
"613"	2017-02-26 12:00:00	"Nuageux"	0	11.01	2017-02-26	"dimanche"	26	"02"	12	"00:00"
"614"	2017-02-26 13:00:00	"Nuageux"	0	11.68	2017-02-26	"dimanche"	26	"02"	13	"00:00"
"615"	2017-02-26 14:00:00	"Couvert"	0	11.73	2017-02-26	"dimanche"	26	"02"	14	"00:00"
"616"	2017-02-26 15:00:00	"Couvert"	0	11.82	2017-02-26	"dimanche"	26	"02"	15	"00:00"
"617"	2017-02-26 16:00:00	"Couvert"	0	12.24	2017-02-26	"dimanche"	26	"02"	16	"00:00"
"618"	2017-02-26 17:00:00	"Nuageux"	0	12.23	2017-02-26	"dimanche"	26	"02"	17	"00:00"
"619"	2017-02-26 18:00:00	"Nuageux"	0	12.01	2017-02-26	"dimanche"	26	"02"	18	"00:00"
"620"	2017-02-26 19:00:00	"Nuageux"	0	11.64	2017-02-26	"dimanche"	26	"02"	19	"00:00"
"621"	2017-02-26 20:00:00	"Nuageux"	0	11.45	2017-02-26	"dimanche"	26	"02"	20	"00:00"
"622"	2017-02-26 21:00:00	"Nuageux"	0	11.45	2017-02-26	"dimanche"	26	"02"	21	"00:00"
"623"	2017-02-26 22:00:00	"Nuageux"	0	11.18	2017-02-26	"dimanche"	26	"02"	22	"00:00"
"624"	2017-02-26 23:00:00	"Nuageux"	0	11.26	2017-02-26	"dimanche"	26	"02"	23	"00:00"
"625"	2017-02-27 00:00:00	"Nuageux"	0	11.14	2017-02-27	"lundi"	27	"02"	0	"00:00"
"626"	2017-02-27 01:00:00	"Nuageux"	0	10.53	2017-02-27	"lundi"	27	"02"	1	"00:00"
"627"	2017-02-27 02:00:00	"Nuageux"	0	10.19	2017-02-27	"lundi"	27	"02"	2	"00:00"
"628"	2017-02-27 03:00:00	"Nuageux"	0	9.91	2017-02-27	"lundi"	27	"02"	3	"00:00"
"629"	2017-02-27 04:00:00	"Nuageux"	0	10.04	2017-02-27	"lundi"	27	"02"	4	"00:00"
"630"	2017-02-27 05:00:00	"Couvert"	0	10.21	2017-02-27	"lundi"	27	"02"	5	"00:00"
"631"	2017-02-27 06:00:00	"Couvert"	0	10.23	2017-02-27	"lundi"	27	"02"	6	"00:00"
"632"	2017-02-27 07:00:00	"Couvert"	0	10.25	2017-02-27	"lundi"	27	"02"	7	"00:00"
"633"	2017-02-27 08:00:00	"Couvert"	0	10.49	2017-02-27	"lundi"	27	"02"	8	"00:00"
"634"	2017-02-27 09:00:00	"Couvert"	0	10.66	2017-02-27	"lundi"	27	"02"	9	"00:00"
"635"	2017-02-27 10:00:00	"Couvert"	0	10.69	2017-02-27	"lundi"	27	"02"	10	"00:00"
"636"	2017-02-27 11:00:00	"Couvert"	0.0787	11.15	2017-02-27	"lundi"	27	"02"	11	"00:00"
"637"	2017-02-27 12:00:00	"Pluie Faible et Vent Faible"	0.2616	11.33	2017-02-27	"lundi"	27	"02"	12	"00:00"
"638"	2017-02-27 13:00:00	"Vent Faible et Couvert"	0	11.26	2017-02-27	"lundi"	27	"02"	13	"00:00"
"639"	2017-02-27 14:00:00	"Pluie et Vent Faible"	2.159	9.87	2017-02-27	"lundi"	27	"02"	14	"00:00"
"640"	2017-02-27 15:00:00	"Pluie et Vent Faible"	1.59	9.5	2017-02-27	"lundi"	27	"02"	15	"00:00"
"641"	2017-02-27 16:00:00	"Nuageux"	0	8.3	2017-02-27	"lundi"	27	"02"	16	"00:00"
"642"	2017-02-27 17:00:00	"Pluie Faible"	0.2972	8.12	2017-02-27	"lundi"	27	"02"	17	"00:00"
"643"	2017-02-27 18:00:00	"Vent Faible et Nuageux"	0.1041	8.27	2017-02-27	"lundi"	27	"02"	18	"00:00"
"644"	2017-02-27 19:00:00	"Nuageux"	0	7.7	2017-02-27	"lundi"	27	"02"	19	"00:00"
"645"	2017-02-27 20:00:00	"Vent Faible et Nuageux"	0	7.16	2017-02-27	"lundi"	27	"02"	20	"00:00"
"646"	2017-02-27 21:00:00	"Vent Faible et Couvert"	0	6.86	2017-02-27	"lundi"	27	"02"	21	"00:00"
"647"	2017-02-27 22:00:00	"Nuageux"	0	6.74	2017-02-27	"lundi"	27	"02"	22	"00:00"
"648"	2017-02-27 23:00:00	"Nuageux"	0.0533	5.41	2017-02-27	"lundi"	27	"02"	23	"00:00"
"649"	2017-02-28 00:00:00	"Nuages Épars"	0.0203	4.62	2017-02-28	"mardi"	28	"02"	0	"00:00"
"650"	2017-02-28 01:00:00	"Nuages Épars"	0	4.47	2017-02-28	"mardi"	28	"02"	1	"00:00"
"651"	2017-02-28 02:00:00	"Nuageux"	0	4.67	2017-02-28	"mardi"	28	"02"	2	"00:00"
"652"	2017-02-28 03:00:00	"Nuageux"	0	5.14	2017-02-28	"mardi"	28	"02"	3	"00:00"
"653"	2017-02-28 04:00:00	"Nuageux"	0	4.97	2017-02-28	"mardi"	28	"02"	4	"00:00"
"654"	2017-02-28 05:00:00	"Nuageux"	0	4.42	2017-02-28	"mardi"	28	"02"	5	"00:00"
"655"	2017-02-28 06:00:00	"Nuageux"	0	4.24	2017-02-28	"mardi"	28	"02"	6	"00:00"
"656"	2017-02-28 07:00:00	"Nuageux"	0	4.24	2017-02-28	"mardi"	28	"02"	7	"00:00"
"657"	2017-02-28 08:00:00	"Nuageux"	0	4.61	2017-02-28	"mardi"	28	"02"	8	"00:00"
"658"	2017-02-28 09:00:00	"Nuageux"	0	5.21	2017-02-28	"mardi"	28	"02"	9	"00:00"
"659"	2017-02-28 10:00:00	"Couvert"	0	5.08	2017-02-28	"mardi"	28	"02"	10	"00:00"
"660"	2017-02-28 11:00:00	"Pluie Faible"	1.336	4.75	2017-02-28	"mardi"	28	"02"	11	"00:00"
"661"	2017-02-28 12:00:00	"Pluie Faible"	0.3556	5.58	2017-02-28	"mardi"	28	"02"	12	"00:00"
"662"	2017-02-28 13:00:00	"Nuageux"	0	7.16	2017-02-28	"mardi"	28	"02"	13	"00:00"
"663"	2017-02-28 14:00:00	"Bruine"	0.1727	7.47	2017-02-28	"mardi"	28	"02"	14	"00:00"
"664"	2017-02-28 15:00:00	"Nuageux"	0	7.88	2017-02-28	"mardi"	28	"02"	15	"00:00"
"665"	2017-02-28 16:00:00	"Nuageux"	0	8.17	2017-02-28	"mardi"	28	"02"	16	"00:00"
"666"	2017-02-28 17:00:00	"Nuageux"	0.0356	7.58	2017-02-28	"mardi"	28	"02"	17	"00:00"
"667"	2017-02-28 18:00:00	"Nuageux"	0	7.03	2017-02-28	"mardi"	28	"02"	18	"00:00"
"668"	2017-02-28 19:00:00	"Nuageux"	0	6.68	2017-02-28	"mardi"	28	"02"	19	"00:00"
"669"	2017-02-28 20:00:00	"Nuageux"	0	6.41	2017-02-28	"mardi"	28	"02"	20	"00:00"
"670"	2017-02-28 21:00:00	"Nuageux"	0.1219	6.16	2017-02-28	"mardi"	28	"02"	21	"00:00"
"671"	2017-02-28 22:00:00	"Nuageux"	0	5.64	2017-02-28	"mardi"	28	"02"	22	"00:00"
"672"	2017-02-28 23:00:00	"Nuageux"	0	5.79	2017-02-28	"mardi"	28	"02"	23	"00:00"
